Order ID,Order Date,Customer Name,Region,Category,Product,Quantity,Unit Price,Sales,Profit,Month
1666,2025-04-20,Customer_49,East,Grocery,Sugar,5,500,2500,439.34,April
1667,2025-01-18,Customer_37,North,Furniture,Bed,4,2500,10000,800.33,January
1668,2025-04-20,Customer_41,North,Fashion,Shoes,1,1000,1000,247.35,April
1669,2025-03-21,Customer_18,East,Furniture,Table,1,250,250,39.57,March
1670,2025-02-17,Customer_74,West,Furniture,Table,2,1000,2000,435.77,February
1671,2025-12-20,Customer_90,North,Fashion,T-Shirt,3,2500,7500,820.45,December
1672,2025-01-29,Customer_99,East,Furniture,Chair,5,2500,12500,1166.76,January
1673,2025-04-27,Customer_96,North,Furniture,Bed,4,250,1000,227.86,April
1674,2025-10-04,Customer_73,South,Grocery,Rice,3,5000,15000,1305.01,October
1675,2025-07-21,Customer_58,North,Furniture,Table,2,250,500,97.26,July
1676,2025-06-22,Customer_11,West,Fashion,Jacket,3,2500,7500,788.72,June
1677,2025-08-11,Customer_100,South,Electronics,Smartwatch,3,250,750,110.81,August
1678,2025-11-30,Customer_74,South,Fashion,Jacket,5,500,2500,407.34,November
1679,2025-06-15,Customer_88,North,Fashion,Jeans,1,1000,1000,212.05,June
1680,2025-06-14,Customer_45,North,Electronics,Smartwatch,4,1000,4000,556.85,June
1681,2025-08-15,Customer_80,South,Furniture,Table,3,5000,15000,3295.04,August
1682,2025-03-21,Customer_97,North,Grocery,Rice,2,500,1000,196.51,March
1683,2025-05-28,Customer_2,East,Electronics,Laptop,2,5000,10000,2375.44,May
1684,2025-04-18,Customer_95,South,Electronics,Headphones,4,2500,10000,838.67,April
1685,2025-03-14,Customer_89,North,Fashion,Shoes,5,2500,12500,2323.96,March
1686,2025-04-13,Customer_90,East,Grocery,Rice,3,500,1500,135.33,April
1687,2025-05-19,Customer_85,East,Electronics,Smartwatch,1,250,250,36.52,May
1688,2025-07-14,Customer_66,North,Electronics,Laptop,3,10000,30000,4371.27,July
1689,2025-04-12,Customer_65,West,Furniture,Bed,5,5000,25000,2374.09,April
1690,2025-09-08,Customer_51,South,Electronics,Laptop,2,5000,10000,1318.38,September
1691,2025-05-01,Customer_65,East,Electronics,Headphones,3,1000,3000,558.87,May
1692,2025-05-24,Customer_29,South,Electronics,Headphones,4,250,1000,240.5,May
1693,2025-09-24,Customer_87,South,Furniture,Bed,2,250,500,102.04,September
1694,2025-06-09,Customer_78,East,Grocery,Oil,5,500,2500,381.25,June
1695,2025-10-05,Customer_88,South,Grocery,Oil,2,10000,20000,2071.16,October
1696,2025-03-16,Customer_84,South,Fashion,Shoes,5,500,2500,382.78,March
1697,2025-03-02,Customer_24,East,Furniture,Chair,5,5000,25000,6031.56,March
1698,2025-06-05,Customer_57,East,Fashion,T-Shirt,3,2500,7500,1825.53,June
1699,2025-11-10,Customer_79,East,Fashion,Jeans,1,500,500,55.7,November
1700,2025-02-10,Customer_89,West,Fashion,Jeans,2,10000,20000,1688.69,February
1701,2025-09-09,Customer_61,South,Fashion,Jacket,3,500,1500,337.29,September
1702,2025-01-08,Customer_35,West,Fashion,Jeans,2,250,500,74.73,January
1703,2025-08-13,Customer_79,West,Fashion,Jeans,2,250,500,55.05,August
1704,2025-01-22,Customer_78,West,Furniture,Bed,2,2500,5000,744.14,January
1705,2025-10-02,Customer_68,North,Furniture,Bed,5,10000,50000,8861.44,October
1706,2025-05-06,Customer_67,West,Electronics,Smartwatch,4,250,1000,229.22,May
1707,2025-04-08,Customer_38,West,Electronics,Smartwatch,5,10000,50000,12182.03,April
1708,2025-05-31,Customer_79,North,Grocery,Sugar,3,2500,7500,812.27,May
1709,2025-02-27,Customer_24,South,Fashion,Jacket,4,250,1000,202.85,February
1710,2025-08-21,Customer_76,South,Grocery,Tea,3,2500,7500,631.76,August
1711,2025-12-31,Customer_21,North,Grocery,Rice,3,1000,3000,592.78,December
1712,2025-09-26,Customer_91,West,Electronics,Laptop,4,10000,40000,5668.02,September
1713,2025-03-29,Customer_43,South,Fashion,Jacket,5,2500,12500,1093.3,March
1714,2025-06-07,Customer_40,West,Fashion,Jeans,2,10000,20000,1774.46,June
1715,2025-01-02,Customer_80,East,Furniture,Table,1,500,500,121.64,January
1716,2025-01-03,Customer_78,West,Electronics,Smartwatch,4,2500,10000,1723.95,January
1717,2025-07-29,Customer_57,North,Fashion,Jeans,5,10000,50000,8043.55,July
1718,2025-10-13,Customer_27,North,Electronics,Smartphone,5,1000,5000,926.8,October
1719,2025-03-16,Customer_5,East,Fashion,Jeans,1,10000,10000,1393.33,March
1720,2025-04-02,Customer_21,East,Furniture,Chair,1,250,250,37.72,April
1721,2025-02-17,Customer_99,East,Fashion,Jacket,5,1000,5000,1191.76,February
1722,2025-10-09,Customer_9,East,Furniture,Sofa,4,250,1000,208.94,October
1723,2025-06-18,Customer_68,West,Grocery,Oil,1,10000,10000,2260.99,June
1724,2025-11-19,Customer_68,North,Fashion,Jeans,5,250,1250,123.23,November
1725,2025-05-13,Customer_68,East,Grocery,Sugar,4,5000,20000,4482.51,May
1726,2025-09-10,Customer_24,South,Fashion,Jacket,5,10000,50000,9370.79,September
1727,2025-11-17,Customer_16,South,Furniture,Table,1,250,250,21.02,November
1728,2025-11-23,Customer_28,North,Grocery,Tea,1,1000,1000,139.44,November
1729,2025-09-17,Customer_71,East,Fashion,Shoes,3,250,750,99.24,September
1730,2025-10-19,Customer_79,North,Electronics,Laptop,3,1000,3000,441.99,October
1731,2025-09-03,Customer_61,North,Fashion,Jeans,3,1000,3000,710.36,September
1732,2025-10-02,Customer_43,West,Fashion,Jacket,2,10000,20000,3166.1,October
1733,2025-12-14,Customer_41,North,Grocery,Rice,5,1000,5000,880.2,December
1734,2025-05-24,Customer_4,East,Fashion,Shoes,3,250,750,183.63,May
1735,2025-11-01,Customer_15,East,Grocery,Oil,5,5000,25000,3655.66,November
1736,2025-05-02,Customer_48,West,Furniture,Chair,3,2500,7500,710.67,May
1737,2025-07-11,Customer_5,South,Furniture,Table,5,1000,5000,548.76,July
1738,2025-09-14,Customer_20,South,Electronics,Smartwatch,5,250,1250,269.79,September
1739,2025-03-15,Customer_99,North,Furniture,Bed,5,1000,5000,1059.2,March
1740,2025-09-25,Customer_15,North,Fashion,Jeans,1,2500,2500,364.72,September
1741,2025-01-24,Customer_14,East,Furniture,Chair,5,250,1250,170.82,January
1742,2025-05-27,Customer_36,East,Electronics,Headphones,2,1000,2000,228.19,May
1743,2025-02-28,Customer_2,North,Grocery,Rice,3,500,1500,160.16,February
1744,2025-12-27,Customer_37,South,Fashion,Shoes,5,1000,5000,630.39,December
1745,2025-10-04,Customer_57,North,Fashion,T-Shirt,3,5000,15000,3475.22,October
1746,2025-07-16,Customer_7,North,Fashion,T-Shirt,4,10000,40000,3543.1,July
1747,2025-10-31,Customer_81,West,Grocery,Tea,2,10000,20000,3626.81,October
1748,2025-12-10,Customer_69,North,Furniture,Sofa,3,500,1500,301.79,December
1749,2025-08-22,Customer_40,West,Grocery,Oil,1,10000,10000,1596.07,August
1750,2025-11-12,Customer_34,East,Grocery,Oil,2,500,1000,226.39,November
1751,2025-01-16,Customer_9,West,Grocery,Oil,3,1000,3000,471.17,January
1752,2025-05-25,Customer_99,East,Electronics,Headphones,4,2500,10000,2237.8,May
1753,2025-06-16,Customer_72,North,Fashion,T-Shirt,4,10000,40000,8617.95,June
1754,2025-11-14,Customer_32,South,Furniture,Bed,4,5000,20000,3005.7,November
1755,2025-12-22,Customer_76,West,Grocery,Tea,1,1000,1000,115.4,December
1756,2025-12-06,Customer_86,North,Grocery,Sugar,5,10000,50000,6007.31,December
1757,2025-10-12,Customer_13,West,Grocery,Rice,5,5000,25000,3967.36,October
1758,2025-12-17,Customer_77,West,Fashion,Shoes,4,250,1000,181.7,December
1759,2025-03-13,Customer_75,North,Furniture,Bed,1,250,250,29.25,March
1760,2025-11-12,Customer_74,West,Fashion,Jeans,4,5000,20000,2591.11,November
1761,2025-12-14,Customer_39,West,Fashion,Jeans,3,1000,3000,530.84,December
1762,2025-09-19,Customer_52,South,Furniture,Chair,5,250,1250,229.94,September
1763,2025-01-01,Customer_91,East,Furniture,Chair,3,5000,15000,3668.14,January
1764,2025-10-30,Customer_51,East,Electronics,Headphones,1,500,500,76.7,October
1765,2025-12-06,Customer_23,West,Grocery,Tea,4,2500,10000,1726.7,December
1766,2025-07-04,Customer_54,South,Fashion,Jeans,5,2500,12500,2792.07,July
1767,2025-01-09,Customer_19,West,Furniture,Table,2,250,500,46.1,January
1768,2025-08-01,Customer_59,West,Grocery,Oil,1,500,500,94.59,August
1769,2025-08-19,Customer_50,East,Fashion,Jacket,5,2500,12500,2173.11,August
1770,2025-09-13,Customer_94,South,Fashion,Jeans,4,5000,20000,1625.26,September
1771,2025-01-20,Customer_73,West,Furniture,Bed,5,5000,25000,3559.62,January
1772,2025-02-10,Customer_19,East,Furniture,Chair,5,2500,12500,3043.69,February
1773,2025-08-30,Customer_81,North,Grocery,Rice,5,5000,25000,2375.9,August
1774,2025-08-29,Customer_59,West,Furniture,Chair,3,5000,15000,3185.24,August
1775,2025-01-19,Customer_89,East,Furniture,Bed,3,1000,3000,387.5,January
1776,2025-01-27,Customer_85,East,Furniture,Chair,4,5000,20000,2174.87,January
1777,2025-02-09,Customer_36,East,Electronics,Headphones,4,250,1000,101.56,February
1778,2025-02-27,Customer_78,South,Fashion,Shoes,3,1000,3000,247.24,February
1779,2025-12-25,Customer_31,West,Fashion,Jacket,3,500,1500,186.62,December
1780,2025-11-01,Customer_20,West,Fashion,T-Shirt,3,250,750,183.34,November
1781,2025-11-23,Customer_22,South,Grocery,Tea,2,10000,20000,3096.63,November
1782,2025-08-26,Customer_52,West,Furniture,Chair,3,250,750,66.7,August
1783,2025-12-28,Customer_50,West,Furniture,Bed,5,500,2500,361.42,December
1784,2025-08-18,Customer_49,East,Furniture,Table,5,2500,12500,1025.21,August
1785,2025-08-10,Customer_79,East,Electronics,Laptop,5,10000,50000,7007.54,August
1786,2025-10-27,Customer_51,West,Furniture,Sofa,3,250,750,92.56,October
1787,2025-04-03,Customer_41,North,Fashion,Jeans,5,1000,5000,976.06,April
1788,2025-02-23,Customer_88,West,Electronics,Laptop,1,2500,2500,241.52,February
1789,2025-01-13,Customer_80,North,Furniture,Table,3,1000,3000,338.47,January
1790,2025-03-03,Customer_12,South,Electronics,Smartphone,5,10000,50000,5035.22,March
1791,2025-05-31,Customer_60,North,Grocery,Oil,1,10000,10000,1113.25,May
1792,2025-06-15,Customer_33,South,Grocery,Sugar,4,10000,40000,9343.06,June
1793,2025-01-31,Customer_34,East,Electronics,Headphones,1,2500,2500,365.15,January
1794,2025-04-13,Customer_79,West,Fashion,Jacket,1,2500,2500,616.25,April
1795,2025-08-09,Customer_28,North,Fashion,Jacket,1,500,500,85.95,August
1796,2025-10-20,Customer_94,East,Grocery,Sugar,1,250,250,23.1,October
1797,2025-01-01,Customer_5,West,Grocery,Rice,4,500,2000,381.97,January
1798,2025-09-21,Customer_91,West,Furniture,Table,3,2500,7500,1332.67,September
1799,2025-02-05,Customer_70,South,Grocery,Tea,4,10000,40000,8510.37,February
1800,2025-07-03,Customer_43,East,Electronics,Smartwatch,4,250,1000,176.43,July
1801,2025-06-24,Customer_11,West,Grocery,Rice,1,1000,1000,170.89,June
1802,2025-07-16,Customer_85,South,Furniture,Table,2,5000,10000,866.86,July
1803,2025-09-07,Customer_11,West,Furniture,Bed,1,10000,10000,1971.03,September
1804,2025-10-31,Customer_31,West,Fashion,Jeans,1,500,500,42.16,October
1805,2025-10-01,Customer_58,North,Grocery,Rice,5,10000,50000,6615.71,October
1806,2025-01-22,Customer_52,North,Electronics,Headphones,1,1000,1000,213.92,January
1807,2025-04-30,Customer_10,North,Fashion,Jacket,5,500,2500,514.95,April
1808,2025-11-13,Customer_6,South,Fashion,Jacket,1,2500,2500,585.55,November
1809,2025-06-07,Customer_13,West,Fashion,T-Shirt,2,10000,20000,1769.86,June
1810,2025-11-12,Customer_29,North,Fashion,T-Shirt,1,250,250,41.13,November
1811,2025-06-16,Customer_16,South,Fashion,Jacket,3,10000,30000,5859.83,June
1812,2025-02-02,Customer_16,East,Furniture,Table,1,5000,5000,547.43,February
1813,2025-03-26,Customer_57,South,Fashion,Jacket,2,10000,20000,2857.75,March
1814,2025-03-22,Customer_3,West,Electronics,Smartphone,1,10000,10000,1841.15,March
1815,2025-12-28,Customer_84,East,Electronics,Laptop,1,500,500,118.72,December
1816,2025-05-19,Customer_67,West,Grocery,Tea,2,500,1000,104.32,May
1817,2025-11-02,Customer_24,West,Grocery,Oil,2,5000,10000,1975.85,November
1818,2025-05-01,Customer_25,North,Electronics,Headphones,3,2500,7500,605.83,May
1819,2025-11-17,Customer_85,South,Electronics,Headphones,5,5000,25000,2931.92,November
1820,2025-12-17,Customer_61,West,Furniture,Chair,2,250,500,107.71,December
1821,2025-05-26,Customer_27,West,Fashion,Jeans,1,250,250,47.41,May
1822,2025-01-27,Customer_69,South,Furniture,Sofa,5,2500,12500,1092.05,January
1823,2025-05-01,Customer_93,West,Fashion,T-Shirt,4,5000,20000,1994.62,May
1824,2025-06-16,Customer_30,North,Furniture,Bed,2,10000,20000,3901.3,June
1825,2025-04-13,Customer_49,South,Furniture,Table,1,500,500,102.71,April
1826,2025-08-12,Customer_19,South,Electronics,Smartwatch,5,2500,12500,1115.47,August
1827,2025-04-10,Customer_81,East,Grocery,Oil,4,1000,4000,412.76,April
1828,2025-10-19,Customer_8,East,Furniture,Table,3,500,1500,128.18,October
1829,2025-06-25,Customer_29,East,Fashion,T-Shirt,4,2500,10000,1510.98,June
1830,2025-02-14,Customer_53,West,Fashion,Jeans,5,5000,25000,5633.77,February
1831,2025-08-08,Customer_95,South,Fashion,Jacket,4,1000,4000,329.86,August
1832,2025-10-30,Customer_20,North,Fashion,Shoes,4,5000,20000,2356.18,October
1833,2025-09-16,Customer_5,West,Grocery,Rice,1,2500,2500,511.73,September
1834,2025-02-12,Customer_72,North,Grocery,Tea,1,2500,2500,410.5,February
1835,2025-11-28,Customer_12,North,Grocery,Oil,2,1000,2000,260.57,November
1836,2025-10-20,Customer_96,North,Grocery,Sugar,2,10000,20000,3161.56,October
1837,2025-07-09,Customer_81,West,Grocery,Tea,2,10000,20000,2978.23,July
1838,2025-01-17,Customer_38,West,Electronics,Laptop,4,10000,40000,5463.76,January
1839,2025-01-29,Customer_66,East,Furniture,Table,1,5000,5000,1148.72,January
1840,2025-01-21,Customer_47,East,Electronics,Laptop,4,1000,4000,636.44,January
1841,2025-03-12,Customer_43,South,Fashion,T-Shirt,5,10000,50000,10575.39,March
1842,2025-04-26,Customer_42,East,Electronics,Smartwatch,5,10000,50000,5783.25,April
1843,2025-06-26,Customer_58,West,Furniture,Bed,3,250,750,68.08,June
1844,2025-05-30,Customer_58,East,Electronics,Smartwatch,5,10000,50000,11015.72,May
1845,2025-04-02,Customer_37,North,Electronics,Smartphone,4,250,1000,93.63,April
1846,2025-09-12,Customer_20,South,Electronics,Smartphone,3,250,750,148.88,September
1847,2025-03-09,Customer_61,East,Electronics,Headphones,4,10000,40000,6881.76,March
1848,2025-01-12,Customer_30,East,Grocery,Tea,1,1000,1000,112.14,January
1849,2025-12-23,Customer_68,West,Grocery,Sugar,3,2500,7500,1356.53,December
1850,2025-06-06,Customer_22,East,Grocery,Sugar,5,500,2500,581.77,June
1851,2025-01-25,Customer_19,East,Fashion,Jacket,3,1000,3000,632.57,January
1852,2025-12-31,Customer_69,East,Furniture,Bed,2,5000,10000,2371.02,December
1853,2025-01-22,Customer_41,South,Fashion,Jeans,2,500,1000,120.44,January
1854,2025-12-29,Customer_5,East,Grocery,Sugar,3,500,1500,172.31,December
1855,2025-03-25,Customer_69,East,Furniture,Table,3,2500,7500,1288.33,March
1856,2025-08-23,Customer_41,South,Electronics,Laptop,4,2500,10000,2106.48,August
1857,2025-10-21,Customer_86,South,Electronics,Headphones,3,2500,7500,1742.37,October
1858,2025-01-21,Customer_18,North,Grocery,Sugar,1,10000,10000,1614.27,January
1859,2025-08-17,Customer_46,North,Furniture,Chair,4,5000,20000,4458.98,August
1860,2025-09-27,Customer_29,East,Furniture,Chair,5,10000,50000,5658.77,September
1861,2025-12-13,Customer_86,North,Fashion,T-Shirt,1,5000,5000,1122.03,December
1862,2025-09-19,Customer_8,East,Grocery,Oil,4,1000,4000,730.16,September
1863,2025-01-07,Customer_37,East,Grocery,Oil,4,1000,4000,582.56,January
1864,2025-08-16,Customer_95,West,Furniture,Sofa,4,5000,20000,1897.84,August
1865,2025-08-06,Customer_94,West,Grocery,Sugar,2,10000,20000,4899.23,August
1866,2025-09-26,Customer_43,North,Fashion,T-Shirt,2,500,1000,131.55,September
1867,2025-05-20,Customer_54,South,Grocery,Rice,1,2500,2500,471.49,May
1868,2025-05-29,Customer_71,West,Grocery,Oil,2,500,1000,221.49,May
1869,2025-08-26,Customer_29,North,Electronics,Headphones,5,1000,5000,819.99,August
1870,2025-11-22,Customer_61,North,Electronics,Smartphone,3,1000,3000,727.57,November
1871,2025-11-27,Customer_32,North,Furniture,Bed,2,2500,5000,1170.77,November
1872,2025-07-05,Customer_75,West,Electronics,Headphones,4,250,1000,181.81,July
1873,2025-07-11,Customer_66,North,Grocery,Sugar,4,10000,40000,8764.31,July
1874,2025-08-25,Customer_89,South,Furniture,Table,5,250,1250,131.05,August
1875,2025-11-22,Customer_46,North,Furniture,Table,1,1000,1000,141.4,November
1876,2025-09-21,Customer_25,South,Furniture,Sofa,5,10000,50000,11958.69,September
1877,2025-12-17,Customer_39,East,Electronics,Smartphone,5,1000,5000,1141.58,December
1878,2025-03-15,Customer_2,South,Furniture,Chair,5,5000,25000,3494.42,March
1879,2025-03-25,Customer_14,South,Furniture,Sofa,4,2500,10000,1378.53,March
1880,2025-09-27,Customer_69,North,Fashion,Jeans,2,5000,10000,1842.83,September
1881,2025-01-09,Customer_62,East,Grocery,Tea,1,250,250,54.8,January
1882,2025-11-02,Customer_67,East,Furniture,Sofa,2,2500,5000,1156.27,November
1883,2025-04-24,Customer_17,South,Fashion,Shoes,1,10000,10000,2184.78,April
1884,2025-02-10,Customer_55,North,Fashion,Shoes,2,500,1000,102.14,February
1885,2025-02-25,Customer_5,North,Electronics,Laptop,4,2500,10000,872.28,February
1886,2025-12-08,Customer_2,North,Grocery,Rice,3,250,750,68.45,December
1887,2025-06-29,Customer_4,North,Electronics,Smartphone,5,500,2500,278.53,June
1888,2025-09-14,Customer_100,South,Fashion,Shoes,5,1000,5000,699.37,September
1889,2025-04-09,Customer_37,South,Electronics,Laptop,5,250,1250,212.38,April
1890,2025-09-01,Customer_47,South,Electronics,Laptop,2,5000,10000,2247.2,September
1891,2025-08-06,Customer_28,South,Grocery,Rice,2,1000,2000,493.64,August
1892,2025-09-24,Customer_18,West,Grocery,Rice,3,250,750,119.4,September
1893,2025-06-17,Customer_64,North,Furniture,Sofa,5,10000,50000,4345.17,June
1894,2025-12-18,Customer_57,South,Grocery,Sugar,4,5000,20000,4102.99,December
1895,2025-09-01,Customer_87,East,Grocery,Sugar,4,500,2000,451.3,September
1896,2025-08-13,Customer_67,North,Fashion,T-Shirt,4,10000,40000,3915.17,August
1897,2025-02-22,Customer_95,South,Electronics,Smartphone,4,2500,10000,1981.56,February
1898,2025-07-26,Customer_16,South,Electronics,Headphones,2,1000,2000,228.09,July
1899,2025-10-31,Customer_35,West,Grocery,Tea,3,10000,30000,6306.46,October
1900,2025-09-19,Customer_36,South,Furniture,Bed,5,2500,12500,3098.49,September
1901,2025-04-29,Customer_81,South,Grocery,Rice,1,1000,1000,163.19,April
1902,2025-01-14,Customer_23,West,Electronics,Laptop,1,250,250,41.17,January
1903,2025-02-09,Customer_85,West,Furniture,Table,3,5000,15000,2789.24,February
1904,2025-09-16,Customer_34,East,Grocery,Oil,3,10000,30000,4939.29,September
1905,2025-06-11,Customer_49,West,Electronics,Laptop,4,250,1000,145.22,June
1906,2025-06-05,Customer_91,South,Grocery,Rice,1,500,500,87.32,June
1907,2025-09-07,Customer_98,North,Grocery,Tea,2,1000,2000,403.35,September
1908,2025-09-17,Customer_8,West,Grocery,Tea,4,5000,20000,4504.79,September
1909,2025-06-30,Customer_99,East,Furniture,Bed,5,2500,12500,2311.0,June
1910,2025-07-07,Customer_45,North,Furniture,Chair,1,5000,5000,438.35,July
1911,2025-07-02,Customer_53,East,Furniture,Bed,1,2500,2500,346.69,July
1912,2025-10-31,Customer_11,North,Electronics,Smartphone,2,500,1000,190.17,October
1913,2025-06-16,Customer_5,West,Furniture,Chair,3,500,1500,125.03,June
1914,2025-10-29,Customer_3,East,Grocery,Tea,3,250,750,148.73,October
1915,2025-09-08,Customer_13,South,Grocery,Tea,3,5000,15000,1449.2,September
1916,2025-11-11,Customer_39,East,Furniture,Bed,5,10000,50000,6886.09,November
1917,2025-02-08,Customer_69,South,Grocery,Oil,4,10000,40000,8961.87,February
1918,2025-07-25,Customer_29,North,Furniture,Sofa,1,1000,1000,249.36,July
1919,2025-09-29,Customer_61,West,Electronics,Headphones,3,250,750,132.22,September
1920,2025-09-16,Customer_39,West,Fashion,Shoes,1,10000,10000,2200.36,September
1921,2025-09-21,Customer_59,South,Furniture,Table,4,2500,10000,1227.15,September
1922,2025-08-28,Customer_35,West,Electronics,Smartphone,5,2500,12500,1452.52,August
1923,2025-03-19,Customer_96,East,Electronics,Smartphone,3,2500,7500,788.37,March
1924,2025-07-31,Customer_35,East,Grocery,Tea,3,250,750,140.83,July
1925,2025-02-28,Customer_20,South,Fashion,Shoes,5,500,2500,372.49,February
1926,2025-08-12,Customer_55,North,Electronics,Smartphone,3,2500,7500,1218.86,August
1927,2025-05-23,Customer_85,South,Fashion,Jeans,3,500,1500,127.43,May
1928,2025-02-12,Customer_41,East,Electronics,Smartwatch,1,250,250,56.53,February
1929,2025-02-16,Customer_51,South,Electronics,Smartwatch,3,10000,30000,5752.9,February
1930,2025-03-03,Customer_67,East,Fashion,T-Shirt,5,10000,50000,8252.11,March
1931,2025-06-10,Customer_43,West,Grocery,Rice,2,5000,10000,1007.87,June
1932,2025-04-20,Customer_36,West,Fashion,Jacket,2,500,1000,98.16,April
1933,2025-07-11,Customer_90,North,Grocery,Sugar,5,250,1250,204.2,July
1934,2025-05-23,Customer_19,East,Furniture,Bed,4,10000,40000,4875.16,May
1935,2025-11-07,Customer_5,North,Grocery,Sugar,3,250,750,142.29,November
1936,2025-12-25,Customer_47,North,Fashion,Shoes,5,2500,12500,1657.2,December
1937,2025-07-21,Customer_33,East,Fashion,Jacket,4,250,1000,234.66,July
1938,2025-03-24,Customer_57,East,Electronics,Smartphone,3,500,1500,339.15,March
1939,2025-09-09,Customer_61,West,Grocery,Rice,3,250,750,164.96,September
1940,2025-09-17,Customer_9,East,Furniture,Bed,1,500,500,99.37,September
1941,2025-01-27,Customer_83,South,Grocery,Sugar,4,10000,40000,3385.99,January
1942,2025-06-06,Customer_41,North,Grocery,Oil,1,2500,2500,285.03,June
1943,2025-11-29,Customer_98,South,Electronics,Smartphone,2,5000,10000,2013.06,November
1944,2025-03-10,Customer_34,South,Grocery,Sugar,4,2500,10000,2284.96,March
1945,2025-04-04,Customer_51,West,Furniture,Sofa,2,250,500,75.23,April
1946,2025-11-17,Customer_30,North,Fashion,T-Shirt,1,5000,5000,950.04,November
1947,2025-01-26,Customer_52,West,Grocery,Oil,3,10000,30000,6744.34,January
1948,2025-10-18,Customer_16,North,Furniture,Table,1,1000,1000,108.92,October
1949,2025-04-15,Customer_25,East,Grocery,Tea,4,250,1000,118.16,April
1950,2025-04-16,Customer_77,South,Furniture,Bed,4,500,2000,306.64,April
1951,2025-03-16,Customer_4,East,Furniture,Table,4,500,2000,298.9,March
1952,2025-07-09,Customer_75,West,Furniture,Table,5,2500,12500,2928.07,July
1953,2025-12-21,Customer_51,South,Electronics,Laptop,4,500,2000,456.29,December
1954,2025-10-13,Customer_8,North,Grocery,Tea,5,1000,5000,462.1,October
1955,2025-12-10,Customer_77,North,Furniture,Table,4,1000,4000,997.78,December
1956,2025-07-22,Customer_86,East,Electronics,Headphones,5,5000,25000,3618.99,July
1957,2025-09-15,Customer_64,East,Fashion,T-Shirt,5,500,2500,310.62,September
1958,2025-08-10,Customer_19,East,Grocery,Oil,1,1000,1000,200.74,August
1959,2025-05-24,Customer_96,East,Electronics,Headphones,1,500,500,82.43,May
1960,2025-05-16,Customer_67,East,Grocery,Sugar,3,5000,15000,3315.45,May
1961,2025-03-19,Customer_72,West,Grocery,Oil,3,10000,30000,7472.28,March
1962,2025-01-19,Customer_61,East,Electronics,Smartphone,2,250,500,59.54,January
1963,2025-09-11,Customer_6,West,Fashion,Jacket,4,250,1000,249.18,September
1964,2025-03-17,Customer_16,East,Furniture,Bed,4,2500,10000,991.23,March
1965,2025-09-18,Customer_35,South,Electronics,Smartphone,3,500,1500,332.91,September
1966,2025-09-13,Customer_87,North,Electronics,Smartphone,4,250,1000,121.85,September
1967,2025-03-04,Customer_51,East,Furniture,Chair,3,10000,30000,7404.81,March
1968,2025-12-29,Customer_85,West,Electronics,Headphones,2,250,500,46.89,December
1969,2025-01-23,Customer_84,West,Grocery,Sugar,5,10000,50000,4049.35,January
1970,2025-05-25,Customer_42,North,Furniture,Table,2,250,500,108.13,May
1971,2025-05-03,Customer_99,West,Electronics,Smartwatch,1,2500,2500,308.44,May
1972,2025-07-26,Customer_37,South,Electronics,Laptop,2,500,1000,146.05,July
1973,2025-06-08,Customer_88,South,Electronics,Headphones,4,2500,10000,2051.01,June
1974,2025-08-17,Customer_50,West,Furniture,Chair,3,5000,15000,1709.67,August
1975,2025-11-11,Customer_24,West,Furniture,Bed,1,2500,2500,544.67,November
1976,2025-08-26,Customer_87,South,Grocery,Rice,1,5000,5000,690.48,August
1977,2025-02-12,Customer_38,West,Fashion,Jacket,5,10000,50000,9501.42,February
1978,2025-03-07,Customer_88,East,Grocery,Rice,4,1000,4000,421.05,March
1979,2025-02-09,Customer_6,North,Fashion,Jacket,3,5000,15000,1321.71,February
1980,2025-10-19,Customer_33,East,Grocery,Tea,1,2500,2500,480.86,October
1981,2025-12-05,Customer_60,South,Furniture,Chair,5,250,1250,124.21,December
1982,2025-12-27,Customer_39,East,Fashion,Jacket,1,250,250,37.69,December
1983,2025-04-06,Customer_28,South,Grocery,Tea,5,1000,5000,690.13,April
1984,2025-01-03,Customer_51,North,Electronics,Headphones,1,2500,2500,427.11,January
1985,2025-12-03,Customer_96,West,Electronics,Smartphone,4,2500,10000,1976.07,December
1986,2025-03-11,Customer_2,South,Furniture,Sofa,4,1000,4000,379.59,March
1987,2025-11-29,Customer_19,South,Electronics,Laptop,2,250,500,57.78,November
1988,2025-03-17,Customer_61,West,Grocery,Oil,1,1000,1000,210.85,March
1989,2025-08-16,Customer_63,West,Electronics,Laptop,2,500,1000,205.59,August
1990,2025-10-19,Customer_51,North,Electronics,Smartwatch,5,500,2500,285.57,October
1991,2025-08-10,Customer_54,West,Furniture,Chair,1,10000,10000,2240.97,August
1992,2025-10-30,Customer_93,West,Furniture,Chair,4,2500,10000,1626.37,October
1993,2025-06-11,Customer_71,North,Fashion,T-Shirt,5,250,1250,189.68,June
1994,2025-11-27,Customer_45,West,Furniture,Bed,4,250,1000,164.11,November
1995,2025-08-29,Customer_45,West,Grocery,Rice,2,1000,2000,406.91,August
1996,2025-11-05,Customer_92,West,Fashion,Jeans,5,10000,50000,6882.8,November
1997,2025-12-11,Customer_84,East,Fashion,Shoes,4,2500,10000,2216.24,December
1998,2025-02-14,Customer_86,West,Grocery,Oil,5,500,2500,320.04,February
1999,2025-02-21,Customer_54,West,Fashion,Jeans,2,500,1000,182.98,February
